UNIQUE-ID	NAME
TU0-14802	['ykfBF', 'yafX', 'ykfGH', 'yafW', 'ykfI']
TU0-13462	yedI
TU0-8337	barA
TU0-14693	pstSCA
TU00221	lysU
TU0-7962	dhaR
TU0-13809	['trmB', 'yggL']
TU00164	fepB
TU0-4405	glrK
TU0-13747	mutH
TU524	ilvLXG_1G_2MEDA
TU0-42590	relA
TU0-14215	rsmC
TU262	mobAB
TU0-13105	yccA
TU0-14154	yjfKLMC
TU0-45225	frdABCD
TU0-13045	ybhC
TU0-13509	yegTUV
TU0-45171	hyaABCDEF
TU0-14775	glmY
TU0-13443	['yecN', 'cmoAB']
TU0-8281	rimJ
TU0-14673	groL
TU00204	speAB
TU0-7781	yrbL
TU0-13790	yqfB
TU00148	dsdXA
TU0-42690	yihUTS
TU0-13730	ygcS
TU482	['garPLRK', 'rnpB']
TU0-42566	mepS
TU0-14198	hypT
TU123	putP
TU0-13087	['ycaI', 'msbA', 'lpxK', 'ycaQ']
TU0-14134	adiC
TU0-45210	glnS
TU0-13029	ybfL
TU0-13490	plaP
TU0-13427	letAB
TU0-14745	mdh
TU0-14650	rpoS
TU0-8203	yggE
TU0-7541	evgAS
TU-8401	yejO
TU00131	melAB
TU00188	fpr
TU0-13713	ygaZH
TU0-13774	ygeX
TU0-42538	fabF
TU0-42642	['rpoE', 'rseABC']
TU00517	['metY', 'yhbC', 'nusA', 'infB']
TU363	['napFDAGHBC', 'ccmABCDEFGH']
TU0-14118	dusA
TU0-14178	intB
TU0-13011	['ybeR', 'djlB']
TU0-13071	ybjL
TU0-13411	yeaVW
TU0-45195	['cbpA', 'cbpM']
TU0-14632	yeaGH
TU0-13471	mtfA
TU0-7202	hcaEFCBD
TU0-14704	['tolC', 'ygiBC']
TU00115	betIBA
TU0-8083	pgk
TU0-13695	['yfjR', 'ypjK', 'yfjS', 'yfjT']
TU-8382	ycaC
TU0-42514	tnaC
TU00172	glnHPQ
TU0-8716	yecF
TU0-13757	yqeF
TU00501	pheV
TU0-42602	accA
TU0-14097	['fabR', 'yijD']
TU306	kdsA
TU0-14162	cysQ
TU0-13393	ydjF
TU0-13053	ybiI
TU0-14611	ecpBCDE
TU0-45179	galETKM
TU0-7001	gcd
TU0-13452	sdiA
TU00098	araFGH
TU0-14681	['dksA', 'yadB']
TU0-13677	raiAZ
TU0-7821	pagP
TU0-42491	btsT
TU00156	narXL
TU0-8699	ydbK
TU0-13739	ppnN
TU00485	pyrLBI
TU0-42578	galE
TU0-14074	yiiG
TU183	fimE
TU0-12976	ybcQ
TU0-14145	ecnAB
TU877	['rpe', 'gph', 'trpS']
TU0-13376	ydiE
TU0-13435	ptrB
TU0-14559	['osmF', 'yehYXW']
TU0-14662	kup
TU0-6822	cstA
TU0-7681	['nohA', 'stfQ', 'tfaQ']
TU00082	purEK
TU00139	hns
TU0-13658	suhB
TU0-13722	ygbLM
TU0-42467	sdiA
TU0-42551	feaB
TU0-8682	ycdT
TU00526	rseABC
TU00469	glgCAP
TU0-14126	gltP
TU0-14057	yihD
TU0-13021	chiZPQ
TU0-12959	ybbAP
TU0-13419	yobD
TU802	['yjeFE', 'amiB', 'mutL', 'miaA', 'hfq', 'hflXKC']
TU0-14642	cysK
TU0-13360	ydhC
TU0-7342	tktB
TU0-14535	['ykfGH', 'yafW', 'ykfI']
TU00123	['malK', 'lamB', 'malM']
TU0-6648	dnaQ
TU0-13703	ypjC
TU00066	sulA
TU0-42526	leuE
TU0-13640	aegA
TU0-8724	yegI
TU0-42448	yciT
TU00509	serT
TU0-8663	ytfB
TU0-14108	yjbD
TU00451	['yecM', 'cutC']
TU0-13003	tatE
TU0-14041	yzcX
TU0-13403	yeaK
TU0-12939	ybaA
TU0-14619	clsC
TU781	cedA
TU0-7141	['bdm', 'sra']
TU0-13343	mdtUJI
TU00107	icd
TU0-14515	tcyJ
TU0-13686	smpB
TU0-6581	['kbaZ', 'agaVWA']
TU0-42503	ssrA
TU00050	ompF
TU0-8707	ydgC
TU0-13623	ucpA
TU00493	valVW
TU0-41842	ydiY
TU0-14087	priA
TU0-8646	yoaI
TU0-12987	ybdF
TU00434	['rpsU', 'dnaG', 'rpoD']
TU0-13384	tcyP
TU0-14023	yidZ
TU0-14573	['secG', 'leuU']
TU0-12919	yajD
TU0-6886	argE
TU66	phoPQ
TU00090	ilvC
TU0-13326	ydfV
TU0-13667	['pgpC', 'tadA']
TU0-14493	yggDC
TU0-42478	leuLABCD
TU0-6512	['rplKAJL', 'rpoBC']
TU0-8690	ychN
TU00034	katG
TU00477	ompC
TU0-13606	ypdJ
TU0-14066	yihQ
TU0-4141	dsbC
TU0-12967	sfmCD
TU0-8629	yjjX
TU869	['yajC', 'secDF']
TU00417	dnaKJ
TU0-13368	['ydiJ', 'menI', 'ydiH']
TU0-14008	setC
TU0-14548	['hfq', 'hflXKC']
TU0-12900	mhpT
TU0-6660	['rpsO', 'pnp']
TU564	['rpsA', 'ihfB']
TU00074	ahpCF
TU0-13308	dgcZ
TU0-13649	yfgJ
TU0-14470	['ybeD', 'lipB']
TU0-42458	csrA
TU0-6481	adk
TU0-8673	ycaK
TU00018	deoCABD
TU00460	fecIR
TU0-13589	['folX', 'yfcH']
TU0-14049	['pldB', 'yigL']
TU0-36442	dgkA
TU0-12947	apt
TU0-8611	queG
TU791	xapR
TU00400	htpX
TU0-13352	cnu
TU0-13993	yibL
TU0-14525	['rfaZ', 'waaU']
TU0-12882	['eaeH', 'insE1EF1F1']
TU0-6629	ssuEADCB
TU0-13291	ydeM
TU00058	purMN
TU0-14447	ftsK
TU0-13632	yffQR
TU0-6363	ybhK
TU0-4202	hemA
TU00002	alkA
TU0-8654	yqgD
TU0-13573	rbn
TU00443	['epd', 'pgk']
TU0-964	mpl
TU0-14032	kup
TU0-13570	pmrD
TU0-12931	ybaV
TU0-36413	['alaA', 'yfbR']
TU686	['hyfABCDEFGHIJR', 'focB']
TU0-8591	yiaT
TU0-13334	ynfA
TU00381	pflB
TU0-14503	aceK
TU0-13973	rdlD
TU0-6554	pabA
TU0-12863	ykfC
TU00042	metH
TU0-13270	ydcY
TU0-13614	['fryBC', 'ypdFE', 'fryA']
TU0-1441	fliLMNOPQR
TU0-41760	['ydbK', 'ompN']
TU0-5881	ubiEJB
TU0-8638	yncE
TU0-8864	['pdxH', 'tyrS', 'pdxY']
TU00426	rpoH
TU0-13554	bcr
TU0-14016	['glvCBG', 'ysdC']
TU0-3484	yfeYX
TU0-12910	insE2F2EF2
TU0-8574	yhbO
TU592	['yiaKLMNO', 'lyx', 'sgbHUE']
TU00364	tehAB
TU0-13318	['ynfO', 'ydfO']
TU0-13952	['yhiI', 'rbbA', 'yhhJ']
TU0-14484	rnlA
TU0-12844	yafT
TU0-6504	glnS
TU0-13253	cybB
TU00026	galETKM
TU0-14389	mreB
TU0-13598	yfdF
TU0-5561	['mutY', 'yggX', 'mltC', 'nupG']
TU0-3882	proP
TU0-8838	intG
TU0-8620	yjgN
TU0-13535	yohJK
TU00408	mngR
TU0-3305	['infC', 'rpmI', 'rplT']
TU0-14000	htrL
TU0-8557	ybcY
TU0-12890	yahB
TU00347	['rpsJ', 'rplCDWB', 'rpsS', 'rplV', 'rpsC', 'rplP', 'rpmC', 'rpsQ']
TU0-13300	tam
TU0-13934	yzgL
TU0-14460	rpoD
TU0-12826	yaeI
TU0-6422	amn
TU0-13235	['ynaA', 'lomR']
TU00010	aroH
TU0-14368	ybiB
TU0-13581	yfbS
TU0-5201	['pdxA', 'rsmA', 'apaGH']
TU0-36427	['mhpR', 'lacI']
TU0-8822	mrcA
TU0-8602	yifB
TU0-13517	yehE
TU00392	csgDEFG
TU0-3101	emrKY
TU0-13985	ysaA
TU0-8541	yafC
TU0-12874	intF
TU00328	rcsC
TU0-12871	yagK
TU0-13917	slyD
TU0-13279	ydcC
TU0-1281	['uof', 'fur']
TU0-14421	ohsC
TU0-13218	mppA
TU0-6003	yidQ
TU0-14347	yfgA
TU0-9	yehF
TU0-5001	ibpB
TU0-13562	atoSC
TU0-8807	guaC
TU0-36398	glnD
TU0-2505	topA
TU0-8583	panZ
TU0-8523	ybaP
TU00372	uxaB
TU00310	nuoABCEFGHIJKLMN
TU0-13964	mdtEF
TU0-13899	yhcN
TU0-12853	['dinB', 'yafNOP']
TU0-12792	yaaW
TU0-13261	ydcL
TU0-14326	yqgB
TU0-14399	dapB
TU0-13199	pgpB
TU0-5621	arcB
TU0-4823	gabDTP
TU0-8846	ldrD
TU0-8784	ddlA
TU0-13546	psuKG
TU0-2121	['rimK', 'ybjN']
TU0-3423	bamE
TU0-8505	rluF
TU0-8565	ybhD
TU00292	kdpDE
TU00356	['ydjA', 'selD', 'topB']
TU0-13882	yhbX
TU0-13944	yhhQ
TU0-1193	['dnaN', 'recF']
TU0-12836	yaeF
TU0-14307	ygdD
TU0-13244	ydbA
TU0-13178	ycgV
TU0-14376	gspAB
TU0-4604	znuCB
TU0-5402	malZ
TU0-8764	acpH
TU0-8830	insG
TU0-198687	stfZ
TU0-13526	btsSR
TU0-8489	pepN
TU0-3145	xdhABC
TU00275	fliFGHIJK
TU0-8549	yahO
TU0-13866	yhaH
TU00337	['rplNXE', 'rpsNH', 'rplFR', 'rpsE', 'rpmD', 'rplO', 'secY', 'rpmJ']
TU0-45157	ibsC
TU0-13926	hofQ
TU0-1123	moaABCDE
TU0-12818	yadC
TU0-14290	['yrbG', 'kdsD']
TU0-13227	racC
TU0-13161	['ymgA', 'ariR']
TU0-14356	dfp
TU0-45276	asr
TU0-5101	gnd
TU0-8747	ygdI
TU0-8814	nudG
TU0-1783	metK
TU0-2661	narU
TU0-8472	argA
TU0-8533	ubiF
TU00258	['def', 'fmt']
TU00320	pntAB
TU0-13848	folB
TU0-13907	yhdV
TU0-4461	garD
TU0-12801	djlA
TU-8441	ytfE
TU0-13210	puuDRCBE
TU0-14257	['thrS', 'infC', 'rpmI', 'rplT', 'pheMST', 'ihfA']
TU0-14339	['uppS', 'cdsA']
TU0-13143	['ymfA', 'ycfZ']
TU0-4924	idnR
TU0-45260	pgi
TU0-8794	fadR
TU0-8731	yfbK
TU0-2441	treR
TU0-1547	['tar', 'tap', 'cheRBYZ']
TU0-8514	sraA
TU0-8362	['pcnB', 'folK']
TU00302	moeAB
TU00242	ascG
TU0-13891	yhcC
TU0-13831	ygiS
TU0-1261	chpSB
TU0-44212	xapB
TU0-14317	wbbIJK
TU0-14238	yeiW
TU0-13188	yciI
TU0-13126	yceJI
TU0-4703	lacZYA
TU0-45245	['pcnB', 'folK']
TU0-8774	can
TU0-14813	pfkA
TU0-2	recN
TU0-8343	['scpA', 'argK', 'scpBC']
TU0-8497	rdlB
TU00226	argE
TU00283	hemCDXY
TU0-13815	yghJ
TU0-13874	yraIJK
TU0-44197	allB
TU0-1184	['rrsC', 'gltU', 'rrlC', 'rrfC']
TU0-1422	ftsAZ
TU0-14299	nhaR
TU0-13110	['ymcE', 'gnsA']
TU0-13170	ycgM
TU0-4523	gntR
TU0-45284	bolA
TU0-13514	rcnAB
TU0-8756	ygiH
TU0-14786	actP
TU0-1902	dcuD
TU0-8324	narK
TU0-8480	erpA
TU00209	zwf
TU00266	fabHDG
TU0-13796	yqfE
TU0-13857	ygjQ
TU0-42698	fucU
TU0-45143	appY
TU488	hupB
TU0-1022	nrdHIEF
TU0-14203	['mdtM', 'yjiN']
TU0-14274	smg
TU0-13093	asnS
TU0-13152	['stfE', 'tfaE']
TU0-45215	pstS
TU0-45268	gadAX
TU0-13495	ugd
TU0-8739	yfgO
TU0-14759	['tsaE', 'amiB', 'mutL', 'miaA', 'hfq', 'hflXKC']
TU0-1701	asr
TU0-8242	ruvC
TU0-8380	lpp
TU-8412	['gltIJKL', 'sroC']
TU00250	chpSB
TU00193	mtlADR
TU0-13839	['sroG', 'ribB']
TU0-13779	yqeC
TU0-44221	uhpB
TU0-42662	['infA', 'serW']
TU-8428	ydhIJK
TU401	glpEGR
TU0-14246	ybdR
TU0-14185	['insN', '2']
TU0-13134	rluC
TU0-13076	lysO
TU0-45252	gpmA
TU0-45200	dps
TU0-14821	eno
TU0-13478	ldtA
TU0-8352	bssS
TU0-14718	gadW
TU00234	acrEF
TU0-8145	yiaG
TU0-13823	['yqhD', 'dkgA']
TU-8388	recC
TU0-44205	paaJ
TU00177	['ompR', 'envZ']
TU0-14228	coaA
TU0-13762	ygeG
TU0-13118	['ymdE', 'ycdU']
TU0-42612	exuR
TU0-45237	['pstB', 'phoU']
TU346	arcA
TU0-14798	['selD', 'topB']
TU0-14167	tldE
TU0-8334	ldtB
TU0-13059	['mntR', 'ybiR']
TU00218	metF
TU0-45184	cyaR
TU0-13806	yqgEF
TU0-13458	yedN
TU0-4401	yaiS
TU0-14689	['ssrS', 'ygfA']
TU521	['relA', 'mazEF']
TU0-7861	['lsrACDBFG', 'tam']
TU0-14211	lgoR
TU00161	fruBKA
TU0-13102	hspQ
TU0-13744	['ptrA', 'recBD']
TU0-45222	['pdhR', 'aceEF', 'lpdA']
TU0-42584	galETK
TU0-13505	trhP
TU25	eda
TU0-14769	ykgR
TU0-14151	orn
TU0-8265	ybfE
TU0-13042	ybhH
TU00201	phnCDEEFGHIJKLMNOP
TU0-45168	['mnmG', 'rsmG']
TU0-13787	xerD
TU0-13440	pykA
TU0-42686	yihUTS
TU0-14670	alr
TU443	['fabG', 'acpP']
TU0-7744	yegRZ
TU0-14194	yjhP
TU00144	cysPUWAM
TU0-13084	ycaO
TU0-13727	queD
TU0-45208	gor
TU0-42561	degS
TU0-13487	sbmC
TU104	putP
TU0-14741	pepA
TU0-14131	yjdN
TU0-8182	gloA
TU0-13026	['rhsC', 'ybfB']
TU-8397	greA
TU0-13423	yebO
TU00185	lysA
TU0-14647	yfgM
TU0-13770	glyU
TU0-7461	amyA
TU0-42636	['rpoE', 'rseABC']
TU00128	fucPIKUR
TU359	cutA
TU0-13710	ygaVP
TU0-14175	pepA
TU0-42534	['nemRA', 'gloA']
TU0-13067	deoR
TU00514	alaWX
TU0-45192	sixA
TU0-14115	dgkA
TU0-13468	['hiuH', 'msrPQ']
TU0-13008	dacA
TU0-14699	cmr
TU0-13409	dmlR
TU0-8061	tpiA
TU0-14629	['tyrS', 'pdxY']
TU00169	gatYZABCD
TU0-7181	['istR', '2']
TU0-13754	ygeA
TU00112	asnA
TU0-42596	['yibN', 'grxC', 'secB', 'gpsA']
TU0-13692	abpAB
TU301	xapAB
TU0-42511	hisL
TU0-14159	cycA
TU0-8713	yeaM
TU0-13050	['cecR', 'ybhGFSR']
TU00498	asnU
TU0-45176	galETK
TU0-14092	frwCB
TU0-13449	ftnA
TU0-12992	ybdM
TU0-14678	artPIQM
TU0-13390	ynjI
TU0-7804	rob
TU0-14609	['uppS', 'cdsA']
TU00153	hycABCDEFGHI
TU0-6982	cspB
TU0-13736	['yqcC', 'truC', 'yqcA']
TU00095	aidB
TU0-42573	lapAB
TU0-13673	yfiM
TU163	['ompR', 'envZ']
TU0-42483	rmf
TU0-14141	yjeI
TU0-8696	ydaL
TU0-13034	['valZ', 'lysY']
TU00482	['ptsHI', 'crr']
TU0-13432	['yobA', 'yebZY']
TU0-14071	yiiE
TU0-14656	['ubiT', 'yhbS']
TU0-12973	ybcK
TU0-7603	['gcl', 'hyi', 'glxR', 'ybbVW', 'allB', 'ybbY', 'glxK']
TU874	['damX', 'dam', 'rpe', 'gph', 'trpS']
TU00136	flhDC
TU0-13373	['ydiNB', 'aroD']
TU0-13719	mltB
TU0-14553	['glnW', 'metU', 'glnVX']
TU0-42547	feaR
TU0-6687	valS
TU00522	['pdhR', 'aceEF', 'lpdA']
TU00079	cysK
TU0-14123	ghxP
TU0-13655	sseB
TU0-13016	['ybeX', 'lnt']
TU0-42463	ddpXABCDF
TU0-13416	yoaC
TU0-8679	yccR
TU0-14637	sbmC
TU00466	ppiA
TU0-7301	kdgK
TU0-14054	ubiD
TU00120	cpdB
TU0-12955	cueR
TU0-13700	ypjA
TU796	acnB
TU0-42519	tatABC
TU0-13357	ydhF
TU0-8721	yegD
