Object_from	Object_to	Effect	Mechanism	Link	References	Sources	Description	IF	IF_score
G7072	TU0-8773	1.0	tgi			RegulonDB	Strong		
G7072	EG10146	1.0	tgi			RegulonDB	Strong		
G7072	EG10153	1.0	tgi			RegulonDB	Strong		
G7072	TU00120	-1.0	tgi			RegulonDB	Strong		
G7072	EG10173	1.0	tgi			RegulonDB	Strong		
G7072	EG10176	-1.0	tgi			RegulonDB	Strong		
G7072	EG10191	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8477	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14399	-1.0	tgi			RegulonDB	Strong		
G7072	EG10211	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8783	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8784	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8787	-1.0	tgi			RegulonDB	Strong		
G7072	EG10235	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12841	-1.0	tgi			RegulonDB	Strong		
G7072	EG10248	-1.0	tgi			RegulonDB	Strong		
G7072	EG10266	-1.0	tgi			RegulonDB	Strong		
G7072	EG10297	-1.0	tgi			RegulonDB	Strong		
G7072	EG10321	-1.0	tgi			RegulonDB	Strong		
G7072	EG10348	-1.0	tgi			RegulonDB	Strong		
G7072	EG10361	1.0	tgi			RegulonDB	Strong		
G7072	TU0-1201	-1.0	tgi			RegulonDB	Strong		
G7072	EG10375	-1.0	tgi			RegulonDB	Strong		
G7072	EG10398	-1.0	tgi			RegulonDB	Strong		
G7072	TU00416	-1.0	tgi			RegulonDB	Strong		
G7072	EG10403	-1.0	tgi			RegulonDB	Weak		
G7072	EG10404	-1.0	tgi			RegulonDB	Weak		
G7072	TU0-14126	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-45208	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12908	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12951	-1.0	tgi			RegulonDB	Strong		
G7072	EG10438	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14784	-1.0	tgi			RegulonDB	Strong		
G7072	TU00400	-1.0	tgi			RegulonDB	Strong		
G7072	TU486	1.0	tgi			RegulonDB	Strong		
G7072	TU00107	1.0	tgi			RegulonDB	Strong		
G7072	EG10502	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8837	-1.0	tgi			RegulonDB	Strong		
G7072	TU00034	-1.0	tgi			RegulonDB	Strong		
G7072	EG10512	-1.0	tgi			RegulonDB	Strong		
G7072	TU306	-1.0	tgi			RegulonDB	Strong		
G7072	EG10529	1.0	tgi			RegulonDB	Strong		
G7072	EG10530	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-42656	-1.0	tgi			RegulonDB	Strong		
G7072	EG10538	1.0	tgi			RegulonDB	Strong		
G7072	EG10540	-1.0	tgi			RegulonDB	Strong		
G7072	EG10541	-1.0	tgi			RegulonDB	Strong		
G7072	TU00181	-1.0	tgi			RegulonDB	Strong		
G7072	TU00185	1.0	tgi			RegulonDB	Strong		
G7072	TU00186	-1.0	tgi			RegulonDB	Strong		
G7072	TU00221	-1.0	tgi			RegulonDB	Strong		
G7072	TU00187	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-44194	-1.0	tgi			RegulonDB	Strong		
G7072	EG10570	1.0	tgi			RegulonDB	Strong		
G7072	EG10574	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8221	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8224	-1.0	tgi			RegulonDB	Strong		
G7072	EG10592	-1.0	tgi			RegulonDB	Strong		
G7072	EG10593	-1.0	tgi			RegulonDB	Strong		
G7072	EG10600	1.0	tgi			RegulonDB	Strong		
G7072	EG10609	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-42543	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8324	-1.0	tgi			RegulonDB	Strong		
G7072	EG10646	-1.0	tgi			RegulonDB	Strong		
G7072	EG10665	-1.0	tgi			RegulonDB	Strong		
G7072	EG10666	-1.0	tgi			RegulonDB	Strong		
G7072	TU00048	-1.0	tgi			RegulonDB	Strong		
G7072	TU00050	-1.0	tgi			RegulonDB	Strong		
G7072	EG10672	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-7823	-1.0	tgi			RegulonDB	Strong		
G7072	EG10674	1.0	tgi			RegulonDB	Strong		
G7072	EG10676	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-45230	1.0	tgi			RegulonDB	Strong		
G7072	TU0-6408	1.0	tgi			RegulonDB	Strong		
G7072	EG10728	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-45215	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14046	-1.0	tgi			RegulonDB	Strong		
G7072	EG10744	-1.0	tgi			RegulonDB	Strong		
G7072	TU661	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-6510	-1.0	tgi			RegulonDB	Strong		
G7072	EG10758	-1.0	tgi			RegulonDB	Strong		
G7072	EG10784	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-6683	-1.0	tgi			RegulonDB	Strong		
G7072	EG10805	-1.0	tgi			RegulonDB	Strong		
G7072	TU00486	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-6511	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8499	1.0	tgi			RegulonDB	Strong		
G7072	EG10841	-1.0	tgi			RegulonDB	Strong		
G7072	EG10892	1.0	tgi			RegulonDB	Strong		
G7072	EG10899	-1.0	tgi			RegulonDB	Strong		
G7072	TU00223	-1.0	tgi			RegulonDB	Strong		
G7072	EG10933	1.0	tgi			RegulonDB	Strong		
G7072	TU0-42467	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-2342	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14004	1.0	tgi			RegulonDB	Strong		
G7072	TU0-7042	-1.0	tgi			RegulonDB	Strong		
G7072	EG10979	-1.0	tgi			RegulonDB	Strong		
G7072	EG10989	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13870	-1.0	tgi			RegulonDB	Strong		
G7072	EG11001	-1.0	tgi			RegulonDB	Strong		
G7072	EG11005	-1.0	tgi			RegulonDB	Strong		
G7072	EG11006	-1.0	tgi			RegulonDB	Strong		
G7072	EG11008	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13078	-1.0	tgi			RegulonDB	Strong		
G7072	EG11051	-1.0	tgi			RegulonDB	Strong		
G7072	EG11094	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12919	-1.0	tgi			RegulonDB	Strong		
G7072	EG11110	-1.0	tgi			RegulonDB	Strong		
G7072	EG11140	-1.0	tgi			RegulonDB	Strong		
G7072	TU791	-1.0	tgi			RegulonDB	Strong		
G7072	EG11154	1.0	tgi			RegulonDB	Strong		
G7072	EG11155	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13799	1.0	tgi			RegulonDB	Strong		
G7072	EG11173	1.0	tgi			RegulonDB	Strong		
G7072	EG11179	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13909	-1.0	tgi			RegulonDB	Strong		
G7072	EG11181	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14030	-1.0	tgi			RegulonDB	Strong		
G7072	EG11234	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-45142	-1.0	tgi			RegulonDB	Strong		
G7072	TU-8382	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13081	-1.0	tgi			RegulonDB	Strong		
G7072	EG11250	-1.0	tgi			RegulonDB	Strong		
G7072	EG11251	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12913	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8602	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-42517	1.0	tgi			RegulonDB	Strong		
G7072	TU0-42514	1.0	tgi			RegulonDB	Strong		
G7072	EG11279	1.0	tgi			RegulonDB	Strong		
G7072	TU0-42508	1.0	tgi			RegulonDB	Strong		
G7072	EG11295	1.0	tgi			RegulonDB	Strong		
G7072	TU0-1062	-1.0	tgi			RegulonDB	Strong		
G7072	EG11326	1.0	tgi			RegulonDB	Confirmed		
G7072	EG11327	1.0	tgi			RegulonDB	Confirmed		
G7072	EG11329	1.0	tgi			RegulonDB	Strong		
G7072	EG11330	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8847	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-6404	-1.0	tgi			RegulonDB	Strong		
G7072	EG11339	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13125	-1.0	tgi			RegulonDB	Strong		
G7072	EG11359	1.0	tgi			RegulonDB	Strong		
G7072	EG11363	-1.0	tgi			RegulonDB	Strong		
G7072	EG11364	-1.0	tgi			RegulonDB	Strong		
G7072	EG11370	-1.0	tgi			RegulonDB	Strong		
G7072	EG11384	1.0	tgi			RegulonDB	Strong		
G7072	TU00432	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-1981	-1.0	tgi			RegulonDB	Strong		
G7072	EG11407	1.0	tgi			RegulonDB	Strong		
G7072	TU00143	-1.0	tgi			RegulonDB	Strong		
G7072	TU241	1.0	tgi			RegulonDB	Strong		
G7072	EG11435	1.0	tgi			RegulonDB	Strong		
G7072	EG11442	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14045	1.0	tgi			RegulonDB	Strong		
G7072	EG11470	1.0	tgi			RegulonDB	Strong		
G7072	EG11493	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13433	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-45146	1.0	tgi			RegulonDB	Strong		
G7072	TU0-45146	-1.0	tgi			RegulonDB	Weak		
G7072	EG11515	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8686	-1.0	tgi			RegulonDB	Strong		
G7072	EG11523	-1.0	tgi			RegulonDB	Strong		
G7072	TU502	-1.0	tgi			RegulonDB	Strong		
G7072	EG11534	1.0	tgi			RegulonDB	Strong		
G7072	EG11540	1.0	tgi			RegulonDB	Strong		
G7072	EG11544	1.0	tgi			RegulonDB	Strong		
G7072	TU0-12812	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13931	-1.0	tgi			RegulonDB	Strong		
G7072	EG11603	-1.0	tgi			RegulonDB	Strong		
G7072	EG11609	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14345	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8704	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8705	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8541	-1.0	tgi			RegulonDB	Strong		
G7072	EG11650	1.0	tgi			RegulonDB	Strong		
G7072	TU0-12818	-1.0	tgi			RegulonDB	Strong		
G7072	EG11686	1.0	tgi			RegulonDB	Strong		
G7072	EG11702	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-6003	1.0	tgi			RegulonDB	Strong		
G7072	EG11722	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14025	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14026	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14027	-1.0	tgi			RegulonDB	Strong		
G7072	EG11733	-1.0	tgi			RegulonDB	Strong		
G7072	TU864	-1.0	tgi			RegulonDB	Strong		
G7072	TU784	-1.0	tgi			RegulonDB	Strong		
G7072	EG11739	-1.0	tgi			RegulonDB	Strong		
G7072	EG11769	-1.0	tgi			RegulonDB	Strong		
G7072	EG11791	1.0	tgi			RegulonDB	Strong		
G7072	EG11792	1.0	tgi			RegulonDB	Strong		
G7072	TU0-14306	1.0	tgi			RegulonDB	Strong		
G7072	EG11798	-1.0	tgi			RegulonDB	Strong		
G7072	EG11814	-1.0	tgi			RegulonDB	Strong		
G7072	EG11829	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14057	1.0	tgi			RegulonDB	Strong		
G7072	TU0-6505	-1.0	tgi			RegulonDB	Strong		
G7072	EG11838	-1.0	tgi			RegulonDB	Strong		
G7072	EG11841	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14066	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14071	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14072	-1.0	tgi			RegulonDB	Strong		
G7072	EG11858	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14073	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14093	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14324	1.0	tgi			RegulonDB	Strong		
G7072	TU0-14107	-1.0	tgi			RegulonDB	Strong		
G7072	EG11935	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8608	1.0	tgi			RegulonDB	Strong		
G7072	EG11938	1.0	tgi			RegulonDB	Strong		
G7072	TU0-14125	1.0	tgi			RegulonDB	Strong		
G7072	EG11949	1.0	tgi			RegulonDB	Strong		
G7072	EG11950	1.0	tgi			RegulonDB	Strong		
G7072	TU0-14127	-1.0	tgi			RegulonDB	Strong		
G7072	TU00147	1.0	tgi			RegulonDB	Weak		
G7072	TU00147	-1.0	tgi			RegulonDB	Strong		
G7072	EG11972	-1.0	tgi			RegulonDB	Strong		
G7072	EG11979	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13517	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-7501	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13542	1.0	tgi			RegulonDB	Strong		
G7072	EG12038	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13553	-1.0	tgi			RegulonDB	Strong		
G7072	EG12049	-1.0	tgi			RegulonDB	Strong		
G7072	EG12052	-1.0	tgi			RegulonDB	Strong		
G7072	EG12058	-1.0	tgi			RegulonDB	Strong		
G7072	EG12059	-1.0	tgi			RegulonDB	Strong		
G7072	EG12060	-1.0	tgi			RegulonDB	Strong		
G7072	EG12061	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14328	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13541	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14217	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13058	-1.0	tgi			RegulonDB	Strong		
G7072	EG12137	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12836	-1.0	tgi			RegulonDB	Strong		
G7072	EG12151	-1.0	tgi			RegulonDB	Strong		
G7072	EG12173	1.0	tgi			RegulonDB	Strong		
G7072	TU0-3403	-1.0	tgi			RegulonDB	Strong		
G7072	EG12210	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13944	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13953	-1.0	tgi			RegulonDB	Strong		
G7072	EG12240	1.0	tgi			RegulonDB	Strong		
G7072	TU0-2261	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13967	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13968	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13979	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8590	1.0	tgi			RegulonDB	Strong		
G7072	EG12327	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-4501	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14305	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13842	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13739	-1.0	tgi			RegulonDB	Strong		
G7072	EG12378	1.0	tgi			RegulonDB	Strong		
G7072	EG12379	1.0	tgi			RegulonDB	Strong		
G7072	EG12395	1.0	tgi			RegulonDB	Strong		
G7072	EG12407	1.0	tgi			RegulonDB	Strong		
G7072	EG12412	-1.0	tgi			RegulonDB	Strong		
G7072	EG12414	-1.0	tgi			RegulonDB	Strong		
G7072	EG12429	1.0	tgi			RegulonDB	Strong		
G7072	TU0-4192	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13678	1.0	tgi			RegulonDB	Strong		
G7072	EG12449	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14147	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14159	1.0	tgi			RegulonDB	Strong		
G7072	TU0-12952	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13836	-1.0	tgi			RegulonDB	Strong		
G7072	EG12666	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8673	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13851	-1.0	tgi			RegulonDB	Strong		
G7072	TU00150	-1.0	tgi			RegulonDB	Strong		
G7072	EG12768	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8716	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13818	1.0	tgi			RegulonDB	Strong		
G7072	EG13238	-1.0	tgi			RegulonDB	Strong		
G7072	TU00491	1.0	tgi			RegulonDB	Strong		
G7072	TU00497	-1.0	tgi			RegulonDB	Strong		
G7072	TU00499	-1.0	tgi			RegulonDB	Strong		
G7072	TU00518	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8476	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14007	1.0	tgi			RegulonDB	Strong		
G7072	TU797	-1.0	tgi			RegulonDB	Strong		
G7072	EG50001	-1.0	tgi			RegulonDB	Strong		
G7072	G0-41	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13502	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13307	1.0	tgi			RegulonDB	Strong		
G7072	G0-8895	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8824	1.0	tgi			RegulonDB	Strong		
G7072	G0-9121	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14682	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13607	1.0	tgi			RegulonDB	Strong		
G7072	TU141	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8545	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8840	1.0	tgi			RegulonDB	Strong		
G7072	G6108	1.0	tgi			RegulonDB	Strong		
G7072	G6109	-1.0	tgi			RegulonDB	Strong		
G7072	G6110	-1.0	tgi			RegulonDB	Strong		
G7072	G6116	-1.0	tgi			RegulonDB	Strong		
G7072	G6117	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8547	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8631	-1.0	tgi			RegulonDB	Strong		
G7072	G6176	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12888	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-4401	1.0	tgi			RegulonDB	Strong		
G7072	G6217	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8551	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8554	1.0	tgi			RegulonDB	Strong		
G7072	G6234	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14500	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8873	1.0	tgi			RegulonDB	Strong		
G7072	G6280	1.0	tgi			RegulonDB	Strong		
G7072	TU0-14506	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12973	1.0	tgi			RegulonDB	Strong		
G7072	TU0-7783	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12979	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-12989	1.0	tgi			RegulonDB	Strong		
G7072	G6333	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8536	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14246	-1.0	tgi			RegulonDB	Strong		
G7072	G6350	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8561	1.0	tgi			RegulonDB	Strong		
G7072	G6352	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8562	1.0	tgi			RegulonDB	Strong		
G7072	G6355	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8565	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13042	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13043	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13048	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13056	-1.0	tgi			RegulonDB	Strong		
G7072	G6416	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8201	1.0	tgi			RegulonDB	Strong		
G7072	G6451	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8513	-1.0	tgi			RegulonDB	Strong		
G7072	G6461	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8674	1.0	tgi			RegulonDB	Strong		
G7072	G6479	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13094	1.0	tgi			RegulonDB	Strong		
G7072	G6483	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13111	-1.0	tgi			RegulonDB	Strong		
G7072	G6522	1.0	tgi			RegulonDB	Strong		
G7072	G6531	1.0	tgi			RegulonDB	Strong		
G7072	G6532	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8352	1.0	tgi			RegulonDB	Strong		
G7072	G6581	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13157	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8687	-1.0	tgi			RegulonDB	Strong		
G7072	G6627	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-7962	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13178	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13207	-1.0	tgi			RegulonDB	Strong		
G7072	G6670	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8760	-1.0	tgi			RegulonDB	Strong		
G7072	G6682	-1.0	tgi			RegulonDB	Strong		
G7072	G6683	1.0	tgi			RegulonDB	Strong		
G7072	G6688	1.0	tgi			RegulonDB	Strong		
G7072	G6695	-1.0	tgi			RegulonDB	Strong		
G7072	G6696	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13237	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13240	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-42547	1.0	tgi			RegulonDB	Weak		
G7072	TU0-42547	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8700	1.0	tgi			RegulonDB	Strong		
G7072	G6751	1.0	tgi			RegulonDB	Strong		
G7072	G6752	1.0	tgi			RegulonDB	Weak		
G7072	G6753	1.0	tgi			RegulonDB	Weak		
G7072	G6754	1.0	tgi			RegulonDB	Weak		
G7072	TU0-13268	1.0	tgi			RegulonDB	Weak		
G7072	TU0-13269	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13270	-1.0	tgi			RegulonDB	Strong		
G7072	G6758	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13272	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8148	-1.0	tgi			RegulonDB	Strong		
G7072	G6779	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-7741	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13293	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13306	1.0	tgi			RegulonDB	Strong		
G7072	G6818	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13316	-1.0	tgi			RegulonDB	Strong		
G7072	G6820	-1.0	tgi			RegulonDB	Strong		
G7072	G6828	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13334	-1.0	tgi			RegulonDB	Strong		
G7072	G6841	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13336	-1.0	tgi			RegulonDB	Strong		
G7072	G6845	-1.0	tgi			RegulonDB	Strong		
G7072	G6846	-1.0	tgi			RegulonDB	Strong		
G7072	G6847	1.0	tgi			RegulonDB	Strong		
G7072	G6851	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13344	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13365	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13371	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13372	-1.0	tgi			RegulonDB	Strong		
G7072	G6918	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8710	-1.0	tgi			RegulonDB	Strong		
G7072	G6925	1.0	tgi			RegulonDB	Strong		
G7072	TU0-41842	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8640	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13383	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8267	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8641	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8814	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14800	-1.0	tgi			RegulonDB	Strong		
G7072	G7000	1.0	tgi			RegulonDB	Strong		
G7072	TU0-8841	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8715	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13428	-1.0	tgi			RegulonDB	Strong		
G7072	G7014	1.0	tgi			RegulonDB	Strong		
G7072	G7015	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-4642	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8535	1.0	tgi			RegulonDB	Strong		
G7072	TU-8438	1.0	tgi			RegulonDB	Strong		
G7072	G7038	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13457	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13466	-1.0	tgi			RegulonDB	Strong		
G7072	G7057	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13471	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-42474	-1.0	tgi			RegulonDB	Strong		
G7072	TU65	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13492	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13495	-1.0	tgi			RegulonDB	Strong		
G7072	G7099	1.0	tgi			RegulonDB	Strong		
G7072	G7100	1.0	tgi			RegulonDB	Strong		
G7072	G7105	-1.0	tgi			RegulonDB	Strong		
G7072	G7106	-1.0	tgi			RegulonDB	Strong		
G7072	G7107	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8723	1.0	tgi			RegulonDB	Strong		
G7072	G7112	-1.0	tgi			RegulonDB	Strong		
G7072	G7122	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8731	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13575	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13583	-1.0	tgi			RegulonDB	Strong		
G7072	G7203	-1.0	tgi			RegulonDB	Strong		
G7072	G7204	-1.0	tgi			RegulonDB	Strong		
G7072	G7233	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13608	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13609	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13612	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-7321	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-8487	-1.0	tgi			RegulonDB	Strong		
G7072	G7260	1.0	tgi			RegulonDB	Strong		
G7072	G7261	-1.0	tgi			RegulonDB	Strong		
G7072	G7292	1.0	tgi			RegulonDB	Strong		
G7072	G7314	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13647	1.0	tgi			RegulonDB	Strong		
G7072	G7316	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-3982	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-7201	1.0	tgi			RegulonDB	Strong		
G7072	TU0-13669	-1.0	tgi			RegulonDB	Strong		
G7072	G7354	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13690	-1.0	tgi			RegulonDB	Strong		
G7072	G7363	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-14812	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13704	1.0	tgi			RegulonDB	Strong		
G7072	G7394	-1.0	tgi			RegulonDB	Strong		
G7072	G7397	-1.0	tgi			RegulonDB	Strong		
G7072	G7398	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13711	-1.0	tgi			RegulonDB	Strong		
G7072	G7405	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13720	-1.0	tgi			RegulonDB	Strong		
G7072	G7423	-1.0	tgi			RegulonDB	Strong		
G7072	TU0-13727	-1.0	tgi			RegulonDB	Strong		
G7072	G7433	-1.0	tgi			RegulonDB	Strong		
